"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","HPI_RPI","Price to rent ratio","1981-Q1","Q1-1981","IDX","Index","0","Units",,,43.1114006887733,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1981-Q2","Q2-1981","IDX","Index","0","Units",,,42.8014307787711,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1981-Q3","Q3-1981","IDX","Index","0","Units",,,43.2590038755968,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1981-Q4","Q4-1981","IDX","Index","0","Units",,,42.5980858409518,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1982-Q1","Q1-1982","IDX","Index","0","Units",,,39.8235786213849,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1982-Q2","Q2-1982","IDX","Index","0","Units",,,37.4440041448369,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1982-Q3","Q3-1982","IDX","Index","0","Units",,,36.1006030155442,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1982-Q4","Q4-1982","IDX","Index","0","Units",,,35.7939639744904,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1983-Q1","Q1-1983","IDX","Index","0","Units",,,37.3004893338378,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1983-Q2","Q2-1983","IDX","Index","0","Units",,,36.9030876591236,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1983-Q3","Q3-1983","IDX","Index","0","Units",,,36.489277459016,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1983-Q4","Q4-1983","IDX","Index","0","Units",,,35.724364371483,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1984-Q1","Q1-1984","IDX","Index","0","Units",,,34.8406732622878,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1984-Q2","Q2-1984","IDX","Index","0","Units",,,34.8420799846153,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1984-Q3","Q3-1984","IDX","Index","0","Units",,,34.682578491857,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1984-Q4","Q4-1984","IDX","Index","0","Units",,,34.2900135919888,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1985-Q1","Q1-1985","IDX","Index","0","Units",,,34.0578814628674,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1985-Q2","Q2-1985","IDX","Index","0","Units",,,34.6983024893573,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1985-Q3","Q3-1985","IDX","Index","0","Units",,,35.3598676679375,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1985-Q4","Q4-1985","IDX","Index","0","Units",,,35.9440664071447,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1986-Q1","Q1-1986","IDX","Index","0","Units",,,36.6508501795977,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1986-Q2","Q2-1986","IDX","Index","0","Units",,,38.6699293277771,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1986-Q3","Q3-1986","IDX","Index","0","Units",,,39.847846987074,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1986-Q4","Q4-1986","IDX","Index","0","Units",,,41.4128589466674,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1987-Q1","Q1-1987","IDX","Index","0","Units",,,43.3524385331398,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1987-Q2","Q2-1987","IDX","Index","0","Units",,,43.2885978576612,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1987-Q3","Q3-1987","IDX","Index","0","Units",,,43.9694211876597,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1987-Q4","Q4-1987","IDX","Index","0","Units",,,44.914563113741,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1988-Q1","Q1-1988","IDX","Index","0","Units",,,47.2894489714781,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1988-Q2","Q2-1988","IDX","Index","0","Units",,,49.0267643721209,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1988-Q3","Q3-1988","IDX","Index","0","Units",,,50.0444654049032,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1988-Q4","Q4-1988","IDX","Index","0","Units",,,51.9850337926758,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1989-Q1","Q1-1989","IDX","Index","0","Units",,,55.0437915575362,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1989-Q2","Q2-1989","IDX","Index","0","Units",,,51.0663077725409,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1989-Q3","Q3-1989","IDX","Index","0","Units",,,52.9166377818505,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1989-Q4","Q4-1989","IDX","Index","0","Units",,,54.3517006138468,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1990-Q1","Q1-1990","IDX","Index","0","Units",,,51.7850221274595,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1990-Q2","Q2-1990","IDX","Index","0","Units",,,48.991259373378,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1990-Q3","Q3-1990","IDX","Index","0","Units",,,49.9521502910563,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1990-Q4","Q4-1990","IDX","Index","0","Units",,,48.71454002741,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1991-Q1","Q1-1991","IDX","Index","0","Units",,,49.8870434801795,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1991-Q2","Q2-1991","IDX","Index","0","Units",,,52.2161112957684,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1991-Q3","Q3-1991","IDX","Index","0","Units",,,49.824021378922,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1991-Q4","Q4-1991","IDX","Index","0","Units",,,49.2683399373243,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1992-Q1","Q1-1992","IDX","Index","0","Units",,,49.4115303461415,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1992-Q2","Q2-1992","IDX","Index","0","Units",,,49.963934576559,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1992-Q3","Q3-1992","IDX","Index","0","Units",,,50.7236154560627,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1992-Q4","Q4-1992","IDX","Index","0","Units",,,50.8655465008439,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1993-Q1","Q1-1993","IDX","Index","0","Units",,,50.5989622220092,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1993-Q2","Q2-1993","IDX","Index","0","Units",,,50.564227414269,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1993-Q3","Q3-1993","IDX","Index","0","Units",,,50.0160042571943,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1993-Q4","Q4-1993","IDX","Index","0","Units",,,49.8639547552381,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1994-Q1","Q1-1994","IDX","Index","0","Units",,,51.707390505351,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1994-Q2","Q2-1994","IDX","Index","0","Units",,,51.1270779180124,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1994-Q3","Q3-1994","IDX","Index","0","Units",,,50.9542713424727,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1994-Q4","Q4-1994","IDX","Index","0","Units",,,50.6980106100316,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1995-Q1","Q1-1995","IDX","Index","0","Units",,,48.9569107186721,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1995-Q2","Q2-1995","IDX","Index","0","Units",,,47.1861325433968,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1995-Q3","Q3-1995","IDX","Index","0","Units",,,48.2094020001054,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1995-Q4","Q4-1995","IDX","Index","0","Units",,,47.8536278757272,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1996-Q1","Q1-1996","IDX","Index","0","Units",,,47.1992544732536,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1996-Q2","Q2-1996","IDX","Index","0","Units",,,47.6526276263893,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1996-Q3","Q3-1996","IDX","Index","0","Units",,,47.5030232523377,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1996-Q4","Q4-1996","IDX","Index","0","Units",,,47.36925793548,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1997-Q1","Q1-1997","IDX","Index","0","Units",,,47.9753442406642,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1997-Q2","Q2-1997","IDX","Index","0","Units",,,48.3583621625602,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1997-Q3","Q3-1997","IDX","Index","0","Units",,,48.102299622084,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1997-Q4","Q4-1997","IDX","Index","0","Units",,,47.6923353275707,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1998-Q1","Q1-1998","IDX","Index","0","Units",,,47.3614816126767,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1998-Q2","Q2-1998","IDX","Index","0","Units",,,46.8237327333357,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1998-Q3","Q3-1998","IDX","Index","0","Units",,,46.5252201503801,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1998-Q4","Q4-1998","IDX","Index","0","Units",,,46.8892314318247,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1999-Q1","Q1-1999","IDX","Index","0","Units",,,47.227091525318,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1999-Q2","Q2-1999","IDX","Index","0","Units",,,47.5869017239518,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1999-Q3","Q3-1999","IDX","Index","0","Units",,,47.8081252665653,,
"CAN","Canada","HPI_RPI","Price to rent ratio","1999-Q4","Q4-1999","IDX","Index","0","Units",,,48.1735216383328,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2000-Q1","Q1-2000","IDX","Index","0","Units",,,48.6445631887588,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2000-Q2","Q2-2000","IDX","Index","0","Units",,,49.0215123666552,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2000-Q3","Q3-2000","IDX","Index","0","Units",,,49.3881451864753,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2000-Q4","Q4-2000","IDX","Index","0","Units",,,49.7297469060142,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2001-Q1","Q1-2001","IDX","Index","0","Units",,,50.1160371771474,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2001-Q2","Q2-2001","IDX","Index","0","Units",,,50.3474736080042,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2001-Q3","Q3-2001","IDX","Index","0","Units",,,50.8602805821582,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2001-Q4","Q4-2001","IDX","Index","0","Units",,,51.4830846583967,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2002-Q1","Q1-2002","IDX","Index","0","Units",,,52.2431739004869,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2002-Q2","Q2-2002","IDX","Index","0","Units",,,53.300384814905,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2002-Q3","Q3-2002","IDX","Index","0","Units",,,54.2566038632322,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2002-Q4","Q4-2002","IDX","Index","0","Units",,,55.086483306234,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2003-Q1","Q1-2003","IDX","Index","0","Units",,,56.1061561968052,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2003-Q2","Q2-2003","IDX","Index","0","Units",,,56.804876057038,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2003-Q3","Q3-2003","IDX","Index","0","Units",,,57.6471460942793,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2003-Q4","Q4-2003","IDX","Index","0","Units",,,58.7817311743247,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2004-Q1","Q1-2004","IDX","Index","0","Units",,,59.9617600181527,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2004-Q2","Q2-2004","IDX","Index","0","Units",,,61.0140772562339,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2004-Q3","Q3-2004","IDX","Index","0","Units",,,61.8778565353416,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2004-Q4","Q4-2004","IDX","Index","0","Units",,,62.7806994447463,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2005-Q1","Q1-2005","IDX","Index","0","Units",,,64.0244887650932,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2005-Q2","Q2-2005","IDX","Index","0","Units",,,65.3217687776197,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2005-Q3","Q3-2005","IDX","Index","0","Units",,,66.1739559882214,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2005-Q4","Q4-2005","IDX","Index","0","Units",,,67.5842638407674,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2006-Q1","Q1-2006","IDX","Index","0","Units",,,69.4240761190273,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2006-Q2","Q2-2006","IDX","Index","0","Units",,,71.5339100874702,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2006-Q3","Q3-2006","IDX","Index","0","Units",,,74.3033540433099,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2006-Q4","Q4-2006","IDX","Index","0","Units",,,75.807811105805,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2007-Q1","Q1-2007","IDX","Index","0","Units",,,76.8908847839578,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2007-Q2","Q2-2007","IDX","Index","0","Units",,,79.2962051693855,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2007-Q3","Q3-2007","IDX","Index","0","Units",,,81.2397446194297,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2007-Q4","Q4-2007","IDX","Index","0","Units",,,82.3199116429424,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2008-Q1","Q1-2008","IDX","Index","0","Units",,,83.3614596650619,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2008-Q2","Q2-2008","IDX","Index","0","Units",,,83.7981437629347,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2008-Q3","Q3-2008","IDX","Index","0","Units",,,83.0956496296702,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2008-Q4","Q4-2008","IDX","Index","0","Units",,,81.2715095516391,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2009-Q1","Q1-2009","IDX","Index","0","Units",,,78.7340176722321,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2009-Q2","Q2-2009","IDX","Index","0","Units",,,77.3667326279481,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2009-Q3","Q3-2009","IDX","Index","0","Units",,,79.1646787672921,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2009-Q4","Q4-2009","IDX","Index","0","Units",,,82.2222166080956,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2010-Q1","Q1-2010","IDX","Index","0","Units",,,84.8086802970472,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2010-Q2","Q2-2010","IDX","Index","0","Units",,,85.8905188006668,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2010-Q3","Q3-2010","IDX","Index","0","Units",,,85.763866751588,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2010-Q4","Q4-2010","IDX","Index","0","Units",,,85.127345998176,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2011-Q1","Q1-2011","IDX","Index","0","Units",,,86.6845582029292,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2011-Q2","Q2-2011","IDX","Index","0","Units",,,88.0527908241685,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2011-Q3","Q3-2011","IDX","Index","0","Units",,,89.5254943371709,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2011-Q4","Q4-2011","IDX","Index","0","Units",,,90.3313567645185,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2012-Q1","Q1-2012","IDX","Index","0","Units",,,90.9921178115558,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2012-Q2","Q2-2012","IDX","Index","0","Units",,,91.8076486904148,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2012-Q3","Q3-2012","IDX","Index","0","Units",,,91.9181684813835,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2012-Q4","Q4-2012","IDX","Index","0","Units",,,91.8285472021818,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2013-Q1","Q1-2013","IDX","Index","0","Units",,,91.7768109302873,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2013-Q2","Q2-2013","IDX","Index","0","Units",,,92.1534950433449,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2013-Q3","Q3-2013","IDX","Index","0","Units",,,92.597526926935,,
"CAN","Canada","HPI_RPI","Price to rent ratio","2013-Q4","Q4-2013","IDX","Index","0","Units",,,93.4729893611432,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1970-Q1","Q1-1970","IDX","Index","0","Units",,,5.32345559970381,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1970-Q2","Q2-1970","IDX","Index","0","Units",,,5.38091438271766,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1970-Q3","Q3-1970","IDX","Index","0","Units",,,5.47707297052594,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1970-Q4","Q4-1970","IDX","Index","0","Units",,,5.54408953417147,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1971-Q1","Q1-1971","IDX","Index","0","Units",,,5.56150841023837,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1971-Q2","Q2-1971","IDX","Index","0","Units",,,5.6886695252447,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1971-Q3","Q3-1971","IDX","Index","0","Units",,,5.72192291782922,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1971-Q4","Q4-1971","IDX","Index","0","Units",,,5.92479808569209,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1972-Q1","Q1-1972","IDX","Index","0","Units",,,6.01752201358518,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1972-Q2","Q2-1972","IDX","Index","0","Units",,,6.08163398957922,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1972-Q3","Q3-1972","IDX","Index","0","Units",,,6.23370949566508,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1972-Q4","Q4-1972","IDX","Index","0","Units",,,6.44264001481558,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1973-Q1","Q1-1973","IDX","Index","0","Units",,,6.70909584856194,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1973-Q2","Q2-1973","IDX","Index","0","Units",,,7.13577344319347,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1973-Q3","Q3-1973","IDX","Index","0","Units",,,7.75106092266407,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1973-Q4","Q4-1973","IDX","Index","0","Units",,,8.39547119545319,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1974-Q1","Q1-1974","IDX","Index","0","Units",,,9.17942016100909,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1974-Q2","Q2-1974","IDX","Index","0","Units",,,9.69414586110716,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1974-Q3","Q3-1974","IDX","Index","0","Units",,,9.72030168916598,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1974-Q4","Q4-1974","IDX","Index","0","Units",,,9.64130136800058,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1975-Q1","Q1-1975","IDX","Index","0","Units",,,10.0359512759723,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1975-Q2","Q2-1975","IDX","Index","0","Units",,,10.4622819834333,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1975-Q3","Q3-1975","IDX","Index","0","Units",,,10.932995743174,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1975-Q4","Q4-1975","IDX","Index","0","Units",,,11.2462920914176,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1976-Q1","Q1-1976","IDX","Index","0","Units",,,11.6301087623698,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1976-Q2","Q2-1976","IDX","Index","0","Units",,,11.8495076526164,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1976-Q3","Q3-1976","IDX","Index","0","Units",,,12.0419126222424,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1976-Q4","Q4-1976","IDX","Index","0","Units",,,12.3055841931239,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1977-Q1","Q1-1977","IDX","Index","0","Units",,,12.3534310513407,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1977-Q2","Q2-1977","IDX","Index","0","Units",,,12.4690360782847,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1977-Q3","Q3-1977","IDX","Index","0","Units",,,12.6120860940449,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1977-Q4","Q4-1977","IDX","Index","0","Units",,,12.7352929126814,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1978-Q1","Q1-1978","IDX","Index","0","Units",,,12.6777481318551,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1978-Q2","Q2-1978","IDX","Index","0","Units",,,13.120990687594,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1978-Q3","Q3-1978","IDX","Index","0","Units",,,13.2841776952147,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1978-Q4","Q4-1978","IDX","Index","0","Units",,,13.6285738055533,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1979-Q1","Q1-1979","IDX","Index","0","Units",,,14.1114821734487,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1979-Q2","Q2-1979","IDX","Index","0","Units",,,14.5065157010171,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1979-Q3","Q3-1979","IDX","Index","0","Units",,,14.6186235559152,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1979-Q4","Q4-1979","IDX","Index","0","Units",,,14.9559798343049,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1980-Q1","Q1-1980","IDX","Index","0","Units",,,15.2012588525625,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1980-Q2","Q2-1980","IDX","Index","0","Units",,,15.9431381809355,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1980-Q3","Q3-1980","IDX","Index","0","Units",,,16.8508206174259,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1980-Q4","Q4-1980","IDX","Index","0","Units",,,17.6479044020377,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1981-Q1","Q1-1981","IDX","Index","0","Units",,,18.3551229431569,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1981-Q2","Q2-1981","IDX","Index","0","Units",,,18.5425239073585,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1981-Q3","Q3-1981","IDX","Index","0","Units",,,19.1149286228149,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1981-Q4","Q4-1981","IDX","Index","0","Units",,,19.202920630597,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1982-Q1","Q1-1982","IDX","Index","0","Units",,,18.3116888963206,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1982-Q2","Q2-1982","IDX","Index","0","Units",,,17.5967411262121,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1982-Q3","Q3-1982","IDX","Index","0","Units",,,17.4344795686348,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1982-Q4","Q4-1982","IDX","Index","0","Units",,,17.7209795852229,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1983-Q1","Q1-1983","IDX","Index","0","Units",,,18.7564978099818,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1983-Q2","Q2-1983","IDX","Index","0","Units",,,18.7974480532663,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1983-Q3","Q3-1983","IDX","Index","0","Units",,,18.8436762815615,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1983-Q4","Q4-1983","IDX","Index","0","Units",,,18.7011197301636,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1984-Q1","Q1-1984","IDX","Index","0","Units",,,18.4688546779215,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1984-Q2","Q2-1984","IDX","Index","0","Units",,,18.6854223892288,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1984-Q3","Q3-1984","IDX","Index","0","Units",,,18.7705508222023,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1984-Q4","Q4-1984","IDX","Index","0","Units",,,18.7545151225376,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1985-Q1","Q1-1985","IDX","Index","0","Units",,,18.8385166097747,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1985-Q2","Q2-1985","IDX","Index","0","Units",,,19.4041163106362,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1985-Q3","Q3-1985","IDX","Index","0","Units",,,19.9638473159694,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1985-Q4","Q4-1985","IDX","Index","0","Units",,,20.4933973310885,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1986-Q1","Q1-1986","IDX","Index","0","Units",,,21.1287146210818,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1986-Q2","Q2-1986","IDX","Index","0","Units",,,22.4788723005983,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1986-Q3","Q3-1986","IDX","Index","0","Units",,,23.3949529913019,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1986-Q4","Q4-1986","IDX","Index","0","Units",,,24.5259028784872,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1987-Q1","Q1-1987","IDX","Index","0","Units",,,25.8957727032107,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1987-Q2","Q2-1987","IDX","Index","0","Units",,,26.0956072595995,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1987-Q3","Q3-1987","IDX","Index","0","Units",,,26.7303845528499,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1987-Q4","Q4-1987","IDX","Index","0","Units",,,27.5395565193678,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1988-Q1","Q1-1988","IDX","Index","0","Units",,,29.2732486402988,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1988-Q2","Q2-1988","IDX","Index","0","Units",,,30.6241856624271,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1988-Q3","Q3-1988","IDX","Index","0","Units",,,31.635654163483,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1988-Q4","Q4-1988","IDX","Index","0","Units",,,33.3122821907062,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1989-Q1","Q1-1989","IDX","Index","0","Units",,,35.7303068797617,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1989-Q2","Q2-1989","IDX","Index","0","Units",,,33.6022579942816,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1989-Q3","Q3-1989","IDX","Index","0","Units",,,35.2262736514345,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1989-Q4","Q4-1989","IDX","Index","0","Units",,,36.482970043905,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1990-Q1","Q1-1990","IDX","Index","0","Units",,,35.1007045443402,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1990-Q2","Q2-1990","IDX","Index","0","Units",,,33.52544608301,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1990-Q3","Q3-1990","IDX","Index","0","Units",,,34.4935568528671,,
"CAN","Canada","HPI","Nominal house price indices, s.a.","1990-Q4","Q4-1990","IDX","Index","0","Units",,,33.963420911365,,
