"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","RHP","Real house price indices, s.a.","1977-Q4","Q4-1977","IDX","Index","0","Units",,,66.1699710522118,,
"USA","United States","RHP","Real house price indices, s.a.","1978-Q1","Q1-1978","IDX","Index","0","Units",,,66.8655599536801,,
"USA","United States","RHP","Real house price indices, s.a.","1978-Q2","Q2-1978","IDX","Index","0","Units",,,67.545650239633,,
"USA","United States","RHP","Real house price indices, s.a.","1978-Q3","Q3-1978","IDX","Index","0","Units",,,68.7410165529267,,
"USA","United States","RHP","Real house price indices, s.a.","1978-Q4","Q4-1978","IDX","Index","0","Units",,,69.6176200451462,,
"USA","United States","RHP","Real house price indices, s.a.","1979-Q1","Q1-1979","IDX","Index","0","Units",,,71.0426011166872,,
"USA","United States","RHP","Real house price indices, s.a.","1979-Q2","Q2-1979","IDX","Index","0","Units",,,70.9054283474313,,
"USA","United States","RHP","Real house price indices, s.a.","1979-Q3","Q3-1979","IDX","Index","0","Units",,,70.9742215923344,,
"USA","United States","RHP","Real house price indices, s.a.","1979-Q4","Q4-1979","IDX","Index","0","Units",,,70.904759364752,,
"USA","United States","RHP","Real house price indices, s.a.","1980-Q1","Q1-1980","IDX","Index","0","Units",,,69.9624507720358,,
"USA","United States","RHP","Real house price indices, s.a.","1980-Q2","Q2-1980","IDX","Index","0","Units",,,68.6469345608396,,
"USA","United States","RHP","Real house price indices, s.a.","1980-Q3","Q3-1980","IDX","Index","0","Units",,,69.6528075479531,,
"USA","United States","RHP","Real house price indices, s.a.","1980-Q4","Q4-1980","IDX","Index","0","Units",,,68.4088909606477,,
"USA","United States","RHP","Real house price indices, s.a.","1981-Q1","Q1-1981","IDX","Index","0","Units",,,67.1112762291383,,
"USA","United States","RHP","Real house price indices, s.a.","1981-Q2","Q2-1981","IDX","Index","0","Units",,,67.0835890936048,,
"USA","United States","RHP","Real house price indices, s.a.","1981-Q3","Q3-1981","IDX","Index","0","Units",,,67.0322800720556,,
"USA","United States","RHP","Real house price indices, s.a.","1981-Q4","Q4-1981","IDX","Index","0","Units",,,66.3825038071753,,
"USA","United States","RHP","Real house price indices, s.a.","1982-Q1","Q1-1982","IDX","Index","0","Units",,,66.2561433956341,,
"USA","United States","RHP","Real house price indices, s.a.","1982-Q2","Q2-1982","IDX","Index","0","Units",,,65.7464491783662,,
"USA","United States","RHP","Real house price indices, s.a.","1982-Q3","Q3-1982","IDX","Index","0","Units",,,64.5601353411863,,
"USA","United States","RHP","Real house price indices, s.a.","1982-Q4","Q4-1982","IDX","Index","0","Units",,,64.6233070647241,,
"USA","United States","RHP","Real house price indices, s.a.","1983-Q1","Q1-1983","IDX","Index","0","Units",,,65.0576260594387,,
"USA","United States","RHP","Real house price indices, s.a.","1983-Q2","Q2-1983","IDX","Index","0","Units",,,65.1083042896934,,
"USA","United States","RHP","Real house price indices, s.a.","1983-Q3","Q3-1983","IDX","Index","0","Units",,,64.8473260160263,,
"USA","United States","RHP","Real house price indices, s.a.","1983-Q4","Q4-1983","IDX","Index","0","Units",,,64.8801343366931,,
"USA","United States","RHP","Real house price indices, s.a.","1984-Q1","Q1-1984","IDX","Index","0","Units",,,65.0142379190705,,
"USA","United States","RHP","Real house price indices, s.a.","1984-Q2","Q2-1984","IDX","Index","0","Units",,,65.3611635829454,,
"USA","United States","RHP","Real house price indices, s.a.","1984-Q3","Q3-1984","IDX","Index","0","Units",,,65.5931292863973,,
"USA","United States","RHP","Real house price indices, s.a.","1984-Q4","Q4-1984","IDX","Index","0","Units",,,66.1061144644421,,
"USA","United States","RHP","Real house price indices, s.a.","1985-Q1","Q1-1985","IDX","Index","0","Units",,,66.1362485122586,,
"USA","United States","RHP","Real house price indices, s.a.","1985-Q2","Q2-1985","IDX","Index","0","Units",,,66.6167713347736,,
"USA","United States","RHP","Real house price indices, s.a.","1985-Q3","Q3-1985","IDX","Index","0","Units",,,67.4271173570834,,
"USA","United States","RHP","Real house price indices, s.a.","1985-Q4","Q4-1985","IDX","Index","0","Units",,,68.1446096213397,,
"USA","United States","RHP","Real house price indices, s.a.","1986-Q1","Q1-1986","IDX","Index","0","Units",,,68.8073884669842,,
"USA","United States","RHP","Real house price indices, s.a.","1986-Q2","Q2-1986","IDX","Index","0","Units",,,70.3325875353487,,
"USA","United States","RHP","Real house price indices, s.a.","1986-Q3","Q3-1986","IDX","Index","0","Units",,,71.3405564997989,,
"USA","United States","RHP","Real house price indices, s.a.","1986-Q4","Q4-1986","IDX","Index","0","Units",,,72.4698673245749,,
"USA","United States","RHP","Real house price indices, s.a.","1987-Q1","Q1-1987","IDX","Index","0","Units",,,73.2257241182793,,
"USA","United States","RHP","Real house price indices, s.a.","1987-Q2","Q2-1987","IDX","Index","0","Units",,,73.887763551552,,
"USA","United States","RHP","Real house price indices, s.a.","1987-Q3","Q3-1987","IDX","Index","0","Units",,,74.3629283138877,,
"USA","United States","RHP","Real house price indices, s.a.","1987-Q4","Q4-1987","IDX","Index","0","Units",,,74.6115166905939,,
"USA","United States","RHP","Real house price indices, s.a.","1988-Q1","Q1-1988","IDX","Index","0","Units",,,75.2507628135125,,
"USA","United States","RHP","Real house price indices, s.a.","1988-Q2","Q2-1988","IDX","Index","0","Units",,,75.9990817210814,,
"USA","United States","RHP","Real house price indices, s.a.","1988-Q3","Q3-1988","IDX","Index","0","Units",,,75.7915760855029,,
"USA","United States","RHP","Real house price indices, s.a.","1988-Q4","Q4-1988","IDX","Index","0","Units",,,76.0422746781618,,
"USA","United States","RHP","Real house price indices, s.a.","1989-Q1","Q1-1989","IDX","Index","0","Units",,,76.1084649370674,,
"USA","United States","RHP","Real house price indices, s.a.","1989-Q2","Q2-1989","IDX","Index","0","Units",,,76.0547646622721,,
"USA","United States","RHP","Real house price indices, s.a.","1989-Q3","Q3-1989","IDX","Index","0","Units",,,77.238721758645,,
"USA","United States","RHP","Real house price indices, s.a.","1989-Q4","Q4-1989","IDX","Index","0","Units",,,77.5547634157759,,
"USA","United States","RHP","Real house price indices, s.a.","1990-Q1","Q1-1990","IDX","Index","0","Units",,,76.7076723299936,,
"USA","United States","RHP","Real house price indices, s.a.","1990-Q2","Q2-1990","IDX","Index","0","Units",,,75.9571870448641,,
"USA","United States","RHP","Real house price indices, s.a.","1990-Q3","Q3-1990","IDX","Index","0","Units",,,75.1141552956212,,
"USA","United States","RHP","Real house price indices, s.a.","1990-Q4","Q4-1990","IDX","Index","0","Units",,,73.9372582098802,,
"USA","United States","RHP","Real house price indices, s.a.","1991-Q1","Q1-1991","IDX","Index","0","Units",,,74.1012456465761,,
"USA","United States","RHP","Real house price indices, s.a.","1991-Q2","Q2-1991","IDX","Index","0","Units",,,73.6925561256599,,
"USA","United States","RHP","Real house price indices, s.a.","1991-Q3","Q3-1991","IDX","Index","0","Units",,,73.3426814475513,,
"USA","United States","RHP","Real house price indices, s.a.","1991-Q4","Q4-1991","IDX","Index","0","Units",,,73.4550729228476,,
"USA","United States","RHP","Real house price indices, s.a.","1992-Q1","Q1-1992","IDX","Index","0","Units",,,73.8654311282057,,
"USA","United States","RHP","Real house price indices, s.a.","1992-Q2","Q2-1992","IDX","Index","0","Units",,,73.2775273983912,,
"USA","United States","RHP","Real house price indices, s.a.","1992-Q3","Q3-1992","IDX","Index","0","Units",,,73.4337914635668,,
"USA","United States","RHP","Real house price indices, s.a.","1992-Q4","Q4-1992","IDX","Index","0","Units",,,73.4912225799845,,
"USA","United States","RHP","Real house price indices, s.a.","1993-Q1","Q1-1993","IDX","Index","0","Units",,,73.0905505611692,,
"USA","United States","RHP","Real house price indices, s.a.","1993-Q2","Q2-1993","IDX","Index","0","Units",,,73.3226074862842,,
"USA","United States","RHP","Real house price indices, s.a.","1993-Q3","Q3-1993","IDX","Index","0","Units",,,73.5619307993068,,
"USA","United States","RHP","Real house price indices, s.a.","1993-Q4","Q4-1993","IDX","Index","0","Units",,,73.8327475266727,,
"USA","United States","RHP","Real house price indices, s.a.","1994-Q1","Q1-1994","IDX","Index","0","Units",,,74.2380607647078,,
"USA","United States","RHP","Real house price indices, s.a.","1994-Q2","Q2-1994","IDX","Index","0","Units",,,74.4296630947794,,
"USA","United States","RHP","Real house price indices, s.a.","1994-Q3","Q3-1994","IDX","Index","0","Units",,,74.341541656557,,
"USA","United States","RHP","Real house price indices, s.a.","1994-Q4","Q4-1994","IDX","Index","0","Units",,,74.3802445760829,,
"USA","United States","RHP","Real house price indices, s.a.","1995-Q1","Q1-1995","IDX","Index","0","Units",,,74.469426158699,,
"USA","United States","RHP","Real house price indices, s.a.","1995-Q2","Q2-1995","IDX","Index","0","Units",,,74.4676794872611,,
"USA","United States","RHP","Real house price indices, s.a.","1995-Q3","Q3-1995","IDX","Index","0","Units",,,74.8591272167684,,
"USA","United States","RHP","Real house price indices, s.a.","1995-Q4","Q4-1995","IDX","Index","0","Units",,,74.9503905247168,,
"USA","United States","RHP","Real house price indices, s.a.","1996-Q1","Q1-1996","IDX","Index","0","Units",,,75.1910780304648,,
"USA","United States","RHP","Real house price indices, s.a.","1996-Q2","Q2-1996","IDX","Index","0","Units",,,75.1840353093802,,
"USA","United States","RHP","Real house price indices, s.a.","1996-Q3","Q3-1996","IDX","Index","0","Units",,,75.3487080542704,,
"USA","United States","RHP","Real house price indices, s.a.","1996-Q4","Q4-1996","IDX","Index","0","Units",,,75.2672041952112,,
"USA","United States","RHP","Real house price indices, s.a.","1997-Q1","Q1-1997","IDX","Index","0","Units",,,75.4079581227208,,
"USA","United States","RHP","Real house price indices, s.a.","1997-Q2","Q2-1997","IDX","Index","0","Units",,,75.8319521093725,,
"USA","United States","RHP","Real house price indices, s.a.","1997-Q3","Q3-1997","IDX","Index","0","Units",,,76.1855418258609,,
"USA","United States","RHP","Real house price indices, s.a.","1997-Q4","Q4-1997","IDX","Index","0","Units",,,76.7677744288079,,
"USA","United States","RHP","Real house price indices, s.a.","1998-Q1","Q1-1998","IDX","Index","0","Units",,,77.7238344934056,,
"USA","United States","RHP","Real house price indices, s.a.","1998-Q2","Q2-1998","IDX","Index","0","Units",,,78.6533563242117,,
"USA","United States","RHP","Real house price indices, s.a.","1998-Q3","Q3-1998","IDX","Index","0","Units",,,79.432700465215,,
"USA","United States","RHP","Real house price indices, s.a.","1998-Q4","Q4-1998","IDX","Index","0","Units",,,80.5234993880776,,
"USA","United States","RHP","Real house price indices, s.a.","1999-Q1","Q1-1999","IDX","Index","0","Units",,,81.5419515533946,,
"USA","United States","RHP","Real house price indices, s.a.","1999-Q2","Q2-1999","IDX","Index","0","Units",,,82.2948056220916,,
"USA","United States","RHP","Real house price indices, s.a.","1999-Q3","Q3-1999","IDX","Index","0","Units",,,83.114155099969,,
"USA","United States","RHP","Real house price indices, s.a.","1999-Q4","Q4-1999","IDX","Index","0","Units",,,83.8486012040965,,
"USA","United States","RHP","Real house price indices, s.a.","2000-Q1","Q1-2000","IDX","Index","0","Units",,,84.6464136700609,,
"USA","United States","RHP","Real house price indices, s.a.","2000-Q2","Q2-2000","IDX","Index","0","Units",,,85.6559426372555,,
"USA","United States","RHP","Real house price indices, s.a.","2000-Q3","Q3-2000","IDX","Index","0","Units",,,86.4599588136474,,
"USA","United States","RHP","Real house price indices, s.a.","2000-Q4","Q4-2000","IDX","Index","0","Units",,,87.4643791819316,,
"USA","United States","RHP","Real house price indices, s.a.","2001-Q1","Q1-2001","IDX","Index","0","Units",,,88.4213848268189,,
"USA","United States","RHP","Real house price indices, s.a.","2001-Q2","Q2-2001","IDX","Index","0","Units",,,89.4345095209199,,
"USA","United States","RHP","Real house price indices, s.a.","2001-Q3","Q3-2001","IDX","Index","0","Units",,,90.7545192036482,,
"USA","United States","RHP","Real house price indices, s.a.","2001-Q4","Q4-2001","IDX","Index","0","Units",,,92.1427581554717,,
"USA","United States","RHP","Real house price indices, s.a.","2002-Q1","Q1-2002","IDX","Index","0","Units",,,93.495059754146,,
"USA","United States","RHP","Real house price indices, s.a.","2002-Q2","Q2-2002","IDX","Index","0","Units",,,94.5110901264612,,
"USA","United States","RHP","Real house price indices, s.a.","2002-Q3","Q3-2002","IDX","Index","0","Units",,,95.8264429557091,,
"USA","United States","RHP","Real house price indices, s.a.","2002-Q4","Q4-2002","IDX","Index","0","Units",,,97.2867719730169,,
"USA","United States","RHP","Real house price indices, s.a.","2003-Q1","Q1-2003","IDX","Index","0","Units",,,98.2580501412529,,
"USA","United States","RHP","Real house price indices, s.a.","2003-Q2","Q2-2003","IDX","Index","0","Units",,,99.7445010465812,,
"USA","United States","RHP","Real house price indices, s.a.","2003-Q3","Q3-2003","IDX","Index","0","Units",,,101.0442044069,,
"USA","United States","RHP","Real house price indices, s.a.","2003-Q4","Q4-2003","IDX","Index","0","Units",,,102.833671341147,,
"USA","United States","RHP","Real house price indices, s.a.","2004-Q1","Q1-2004","IDX","Index","0","Units",,,104.319067751355,,
"USA","United States","RHP","Real house price indices, s.a.","2004-Q2","Q2-2004","IDX","Index","0","Units",,,106.232133503206,,
"USA","United States","RHP","Real house price indices, s.a.","2004-Q3","Q3-2004","IDX","Index","0","Units",,,108.445461378563,,
"USA","United States","RHP","Real house price indices, s.a.","2004-Q4","Q4-2004","IDX","Index","0","Units",,,110.197091068273,,
"USA","United States","RHP","Real house price indices, s.a.","2005-Q1","Q1-2005","IDX","Index","0","Units",,,112.282369458516,,
"USA","United States","RHP","Real house price indices, s.a.","2005-Q2","Q2-2005","IDX","Index","0","Units",,,114.532376382691,,
"USA","United States","RHP","Real house price indices, s.a.","2005-Q3","Q3-2005","IDX","Index","0","Units",,,116.2706491349,,
"USA","United States","RHP","Real house price indices, s.a.","2005-Q4","Q4-2005","IDX","Index","0","Units",,,117.793084039358,,
"USA","United States","RHP","Real house price indices, s.a.","2006-Q1","Q1-2006","IDX","Index","0","Units",,,118.906775405146,,
"USA","United States","RHP","Real house price indices, s.a.","2006-Q2","Q2-2006","IDX","Index","0","Units",,,118.715915469866,,
"USA","United States","RHP","Real house price indices, s.a.","2006-Q3","Q3-2006","IDX","Index","0","Units",,,118.06477003125,,
"USA","United States","RHP","Real house price indices, s.a.","2006-Q4","Q4-2006","IDX","Index","0","Units",,,118.837968585561,,
"USA","United States","RHP","Real house price indices, s.a.","2007-Q1","Q1-2007","IDX","Index","0","Units",,,118.472503654572,,
"USA","United States","RHP","Real house price indices, s.a.","2007-Q2","Q2-2007","IDX","Index","0","Units",,,117.191722754844,,
"USA","United States","RHP","Real house price indices, s.a.","2007-Q3","Q3-2007","IDX","Index","0","Units",,,115.038524948422,,
"USA","United States","RHP","Real house price indices, s.a.","2007-Q4","Q4-2007","IDX","Index","0","Units",,,111.8312337362,,
"USA","United States","RHP","Real house price indices, s.a.","2008-Q1","Q1-2008","IDX","Index","0","Units",,,108.351422712391,,
"USA","United States","RHP","Real house price indices, s.a.","2008-Q2","Q2-2008","IDX","Index","0","Units",,,104.322646008551,,
"USA","United States","RHP","Real house price indices, s.a.","2008-Q3","Q3-2008","IDX","Index","0","Units",,,100.61719401552,,
"USA","United States","RHP","Real house price indices, s.a.","2008-Q4","Q4-2008","IDX","Index","0","Units",,,99.2815798162592,,
"USA","United States","RHP","Real house price indices, s.a.","2009-Q1","Q1-2009","IDX","Index","0","Units",,,99.3762790828224,,
"USA","United States","RHP","Real house price indices, s.a.","2009-Q2","Q2-2009","IDX","Index","0","Units",,,97.5694073590831,,
"USA","United States","RHP","Real house price indices, s.a.","2009-Q3","Q3-2009","IDX","Index","0","Units",,,96.4443658538814,,
"USA","United States","RHP","Real house price indices, s.a.","2009-Q4","Q4-2009","IDX","Index","0","Units",,,95.6510100723517,,
"USA","United States","RHP","Real house price indices, s.a.","2010-Q1","Q1-2010","IDX","Index","0","Units",,,94.3880227413292,,
